Date,Time,Stored Energy (KW),Nameplate Capacity (KW),Array Power (KW),Frequency (Hz)
2017-04-12,00:13:06, 7093.2, 10504.2,-563.0, 50.01
2017-04-12,00:13:08, 7093.3, 10504.2,-599.88, 50.01
2017-04-12,00:13:10, 7093.3, 10504.2,-599.73, 50.01
2017-04-12,00:13:12, 7093.8, 10504.2,-605.88, 50.01
2017-04-12,00:13:14, 7094.3, 10504.2,-606.37, 50.02
2017-04-12,00:13:16, 7094.7, 10504.2,-604.51, 50.02
2017-04-12,00:13:18, 7094.9, 10504.2,-973.12, 50.02
2017-04-12,00:13:20, 7094.9, 10504.2,-908.22, 50.02
2017-04-12,00:13:22, 7095.1, 10504.2,-830.87, 50.02
2017-04-12,00:13:24, 7095.4, 10504.2,-919.35, 50.02
2017-04-12,00:13:26, 7095.8, 10504.2,-922.0, 50.02
2017-04-12,00:13:28, 7096.1, 10504.2,-1040.33, 50.03
2017-04-12,00:13:30, 7096.6, 10504.2,-1368.73, 50.02
2017-04-12,00:13:32, 7097.1, 10504.2,-1355.49, 50.03
2017-04-12,00:13:34, 7097.5, 10504.2,-1462.43, 50.03
2017-04-12,00:13:36, 7098.0, 10504.2,-1553.44, 50.03
2017-04-12,00:13:38, 7098.9, 10504.2,-1604.85, 50.02
2017-04-12,00:13:40, 7099.1, 10504.2,-1602.85, 50.03
2017-04-12,00:13:42, 7099.3, 10504.2,-1607.4, 50.03
2017-04-12,00:13:44, 7099.7, 10504.2,-1608.5, 50.02
2017-04-12,00:13:46, 7100.0, 10504.2,-1604.66, 50.02
2017-04-12,00:13:48, 7101.0, 10504.2,-1605.1, 50.02
2017-04-12,00:13:50, 7101.9, 10504.2,-1143.79, 50.02
2017-04-12,00:13:52, 7102.5, 10504.2,-996.04, 50.01
2017-04-12,00:13:54, 7102.9, 10504.2,-869.8, 50.01
2017-04-12,00:13:56, 7103.1, 10504.2,-757.8, 50.01
2017-04-12,00:13:58, 7103.7, 10504.2,-534.18, 50.01
2017-04-12,00:14:00, 7104.0, 10504.2,-426.82, 50.0
2017-04-12,00:14:02, 7104.3, 10504.2,-287.25, 50.01
2017-04-12,00:14:04, 7104.3, 10504.2,-296.65, 50.01
2017-04-12,00:14:06, 7104.6, 10504.2,-355.39, 50.01
2017-04-12,00:14:08, 7104.7, 10504.2,-389.53, 50.01
2017-04-12,00:14:10, 7104.9, 10504.2,-285.3, 50.01
2017-04-12,00:14:12, 7104.9, 10504.2,-285.29, 50.01
2017-04-12,00:14:14, 7105.3, 10504.2,-289.43, 50.01
2017-04-12,00:14:16, 7105.6, 10504.2,-307.68, 50.01
2017-04-12,00:14:18, 7105.7, 10504.2,-758.05, 50.01
2017-04-12,00:14:20, 7106.0, 10504.2,-872.62, 50.02
2017-04-12,00:14:22, 7106.0, 10504.2,-1128.36, 50.02
2017-04-12,00:14:24, 7106.6, 10504.2,-1176.08, 50.02
2017-04-12,00:14:26, 7106.7, 10504.2,-1307.98, 50.03
2017-04-12,00:14:28, 7107.0, 10504.2,-1351.53, 50.03
2017-04-12,00:14:30, 7107.3, 10504.2,-1392.13, 50.02
2017-04-12,00:14:32, 7107.8, 10504.2,-1233.5, 50.02
2017-04-12,00:14:34, 7108.5, 10504.2,-1183.53, 50.02
2017-04-12,00:14:36, 7109.2, 10504.2,-1046.33, 50.02
2017-04-12,00:14:38, 7109.6, 10504.2,-1080.5, 50.02
2017-04-12,00:14:40, 7110.2, 10504.2,-1021.59, 50.01
2017-04-12,00:14:42, 7110.6, 10504.2,-1025.58, 50.01
2017-04-12,00:14:44, 7111.2, 10504.2,-1025.79, 50.01
2017-04-12,00:14:46, 7111.6, 10504.2,-1023.18, 50.01
2017-04-12,00:14:48, 7112.3, 10504.2,-680.01, 50.0
2017-04-12,00:14:50, 7113.1, 10504.2,-497.21, 50.0
2017-04-12,00:14:52, 7113.5, 10504.2,-228.26, 50.0
2017-04-12,00:14:54, 7113.5, 10504.2,-244.82, 50.01
2017-04-12,00:14:56, 7112.0, 10504.2,-405.77, 50.01
2017-04-12,00:14:58, 7110.5, 10504.2,-386.5, 50.0
2017-04-12,00:15:00, 7110.6, 10504.2,-222.89, 50.01
2017-04-12,00:15:02, 7110.8, 10504.2,-521.17, 50.01
2017-04-12,00:15:04, 7110.8, 10504.2,-349.65, 50.0
2017-04-12,00:15:06, 7110.7, 10504.2,-131.29, 50.0
2017-04-12,00:15:08, 7094.8, 10504.2, 322.67, 50.0
2017-04-12,00:15:10, 7094.8, 10504.2,-110.93, 50.0
2017-04-12,00:15:12, 7094.7, 10504.2,-69.37, 50.0
2017-04-12,00:15:14, 7094.7, 10504.2,-57.44, 50.0
2017-04-12,00:15:16, 7094.7, 10504.2,-59.7, 50.0
2017-04-12,00:15:18, 7094.6, 10504.2,-60.8, 49.99
2017-04-12,00:15:20, 7094.6, 10504.2, 161.77, 49.99
2017-04-12,00:15:22, 7094.5, 10504.2, 750.44, 49.99
2017-04-12,00:15:24, 7094.4, 10504.2, 1207.78, 49.99
2017-04-12,00:15:26, 7094.2, 10504.2, 1138.56, 49.99
2017-04-12,00:15:28, 7093.1, 10504.2, 318.3, 49.99
2017-04-12,00:15:30, 7093.0, 10504.2, 319.4, 49.99
2017-04-12,00:15:32, 7092.5, 10504.2, 319.05, 50.0
2017-04-12,00:15:34, 7092.5, 10504.2,-181.67, 50.0
2017-04-12,00:15:36, 7092.5, 10504.2,-115.74, 50.0
2017-04-12,00:15:38, 7092.6, 10504.2,-101.58, 50.0
2017-04-12,00:15:40, 7092.5, 10504.2,-167.27, 50.0
2017-04-12,00:15:42, 7092.5, 10504.2,-166.24, 50.0
2017-04-12,00:15:44, 7092.4, 10504.2,-166.92, 50.0
2017-04-12,00:15:46, 7092.1, 10504.2,-162.56, 50.0
2017-04-12,00:15:48, 7092.1, 10504.2,-165.23, 50.0
2017-04-12,00:15:50, 7091.9, 10504.2,-165.83, 50.0
2017-04-12,00:15:52, 7092.0, 10504.2, 264.0, 50.0
2017-04-12,00:15:54, 7091.9, 10504.2,-109.62, 49.99
2017-04-12,00:15:56, 7091.9, 10504.2, 321.66, 49.99
2017-04-12,00:15:58, 7091.5, 10504.2, 319.78, 49.99
2017-04-12,00:16:00, 7091.3, 10504.2, 682.91, 49.99
2017-04-12,00:16:02, 7091.2, 10504.2, 320.49, 49.99
2017-04-12,00:16:04, 7091.2, 10504.2, 317.98, 49.99
2017-04-12,00:16:06, 7090.7, 10504.2, 318.92, 49.99
2017-04-12,00:16:08, 7090.2, 10504.2, 321.04, 50.0
2017-04-12,00:16:10, 7089.9, 10504.2, 314.19, 49.99
2017-04-12,00:16:12, 7089.7, 10504.2, 317.28, 50.0
2017-04-12,00:16:14, 7089.8, 10504.2, 321.73, 50.01
2017-04-12,00:16:16, 7089.8, 10504.2, 320.18, 50.01
2017-04-12,00:16:18, 7089.5, 10504.2, 320.58, 50.01
2017-04-12,00:16:20, 7089.2, 10504.2, 322.02, 50.01
2017-04-12,00:16:22, 7089.1, 10504.2, 317.15, 50.01
2017-04-12,00:16:24, 7088.8, 10504.2,-274.32, 50.01
2017-04-12,00:16:26, 7088.5, 10504.2,-480.95, 50.01
2017-04-12,00:16:28, 7088.4, 10504.2,-582.21, 50.01
2017-04-12,00:16:30, 7088.7, 10504.2,-663.97, 50.01
2017-04-12,00:16:32, 7088.9, 10504.2,-586.78, 50.01
2017-04-12,00:16:34, 7088.9, 10504.2,-608.33, 50.01
2017-04-12,00:16:36, 7088.9, 10504.2,-636.88, 50.01
2017-04-12,00:16:38, 7089.4, 10504.2,-798.42, 50.02
2017-04-12,00:16:40, 7089.6, 10504.2,-1033.72, 50.02
2017-04-12,00:16:42, 7090.0, 10504.2,-1293.81, 50.02
2017-04-12,00:16:44, 7090.2, 10504.2,-1326.25, 50.02
2017-04-12,00:16:46, 7090.7, 10504.2,-1423.77, 50.03
2017-04-12,00:16:48, 7091.4, 10504.2,-1452.67, 50.02
2017-04-12,00:16:50, 7091.7, 10504.2,-1472.74, 50.03
2017-04-12,00:16:52, 7094.7, 10504.2,-1536.38, 50.03
2017-04-12,00:16:54, 7096.1, 10504.2,-1469.91, 50.02
2017-04-12,00:16:56, 7096.3, 10504.2,-1286.01, 50.03
2017-04-12,00:16:58, 7096.6, 10504.2,-1378.49, 50.03
2017-04-12,00:17:00, 7097.3, 10504.2,-1424.1, 50.03
2017-04-12,00:17:02, 7097.6, 10504.2,-1478.43, 50.03
2017-04-12,00:17:04, 7098.0, 10504.2,-1446.54, 50.03
2017-04-12,00:17:06, 7098.3, 10504.2,-1428.84, 50.03
2017-04-12,00:17:08, 7098.9, 10504.2,-1588.22, 50.03
2017-04-12,00:17:10, 7099.4, 10504.2,-1711.77, 50.03
2017-04-12,00:17:12, 7100.1, 10504.2,-1584.47, 50.03
2017-04-12,00:17:14, 7100.8, 10504.2,-1686.32, 50.03
2017-04-12,00:17:16, 7101.0, 10504.2,-1690.95, 50.03
2017-04-12,00:17:18, 7102.3, 10504.2,-1691.01, 50.03
2017-04-12,00:17:20, 7031.1, 10504.2,-1692.16, 50.03
2017-04-12,00:17:22, 7104.0, 10504.2,-1488.31, 50.02
2017-04-12,00:17:24, 7104.8, 10504.2,-1340.37, 50.02
2017-04-12,00:17:26, 7105.2, 10504.2,-1222.9, 50.02
2017-04-12,00:17:28, 7105.9, 10504.2,-1317.9, 50.03
2017-04-12,00:17:30, 7106.4, 10504.2,-1518.31, 50.03
2017-04-12,00:17:32, 7106.7, 10504.2,-1841.92, 50.03
2017-04-12,00:17:34, 7107.8, 10504.2,-1882.27, 50.03
2017-04-12,00:17:36, 7108.8, 10504.2,-1833.47, 50.03
2017-04-12,00:17:38, 7109.5, 10504.2,-1839.83, 50.03
2017-04-12,00:17:40, 7110.6, 10504.2,-1774.12, 50.03
2017-04-12,00:17:42, 7111.3, 10504.2,-1765.92, 50.03
2017-04-12,00:17:44, 7112.2, 10504.2,-1747.82, 50.03
2017-04-12,00:17:46, 7112.5, 10504.2,-1692.83, 50.03
2017-04-12,00:17:48, 7113.5, 10504.2,-1632.71, 50.03
2017-04-12,00:17:50, 7114.2, 10504.2,-1583.59, 50.03
2017-04-12,00:17:52, 7114.7, 10504.2,-1486.95, 50.02
2017-04-12,00:17:54, 7115.0, 10504.2,-1167.53, 50.02
2017-04-12,00:17:56, 7116.0, 10504.2,-1039.9, 50.02
2017-04-12,00:17:58, 7116.8, 10504.2,-957.75, 50.02
2017-04-12,00:18:00, 7117.4, 10504.2,-848.05, 50.01
2017-04-12,00:18:02, 7118.1, 10504.2,-917.21, 50.02
2017-04-12,00:18:04, 7118.4, 10504.2,-1044.34, 50.02
2017-04-12,00:18:06, 7118.7, 10504.2,-1112.88, 50.02
2017-04-12,00:18:08, 7119.0, 10504.2,-1140.12, 50.02
2017-04-12,00:18:10, 7119.3, 10504.2,-1412.62, 50.02
2017-04-12,00:18:12, 7119.9, 10504.2,-1459.95, 50.03
2017-04-12,00:18:14, 7120.5, 10504.2,-1500.02, 50.03
2017-04-12,00:18:16, 7121.1, 10504.2,-1494.55, 50.03
2017-04-12,00:18:18, 7121.5, 10504.2,-1423.15, 50.02
2017-04-12,00:18:20, 7122.0, 10504.2,-1428.32, 50.02
2017-04-12,00:18:22, 7122.7, 10504.2,-1427.07, 50.01
2017-04-12,00:18:24, 7123.4, 10504.2,-1146.15, 50.01
2017-04-12,00:18:26, 7124.1, 10504.2,-743.55, 50.01
2017-04-12,00:18:28, 7124.4, 10504.2,-586.76, 50.01
2017-04-12,00:18:30, 7124.9, 10504.2,-722.24, 50.01
2017-04-12,00:18:32, 7125.1, 10504.2,-863.33, 50.01
2017-04-12,00:18:34, 7125.3, 10504.2,-954.94, 50.02
2017-04-12,00:18:36, 7125.5, 10504.2,-1050.24, 50.01
2017-04-12,00:18:38, 7126.0, 10504.2,-1069.49, 50.01
2017-04-12,00:18:40, 7126.4, 10504.2,-1061.95, 50.02
2017-04-12,00:18:42, 7126.7, 10504.2,-1079.86, 50.02
2017-04-12,00:18:44, 7127.2, 10504.2,-1044.88, 50.01
2017-04-12,00:18:46, 7127.7, 10504.2,-1064.92, 50.02
2017-04-12,00:18:48, 7128.2, 10504.2,-1202.29, 50.02
2017-04-12,00:18:50, 7128.9, 10504.2,-1280.26, 50.02
2017-04-12,00:18:52, 7128.9, 10504.2,-1183.87, 50.02
2017-04-12,00:18:54, 7129.5, 10504.2,-1222.31, 50.02
2017-04-12,00:18:56, 7130.3, 10504.2,-1108.38, 50.02
2017-04-12,00:18:58, 7130.9, 10504.2,-1026.09, 50.02
2017-04-12,00:19:00, 7131.6, 10504.2,-901.95, 50.01
2017-04-12,00:19:02, 7131.8, 10504.2,-733.3, 50.01
2017-04-12,00:19:04, 7132.5, 10504.2,-506.56, 50.01
2017-04-12,00:19:06, 7132.8, 10504.2,-663.65, 50.01
2017-04-12,00:19:08, 7132.9, 10504.2,-791.06, 50.01
2017-04-12,00:19:10, 7133.2, 10504.2,-889.75, 50.01
2017-04-12,00:19:12, 7133.2, 10504.2,-841.84, 50.01
2017-04-12,00:19:14, 7133.7, 10504.2,-736.83, 50.01
2017-04-12,00:19:16, 7133.9, 10504.2,-515.12, 50.01
2017-04-12,00:19:18, 7134.0, 10504.2,-484.19, 50.0
2017-04-12,00:19:20, 7134.5, 10504.2,-372.72, 50.0
2017-04-12,00:19:22, 7134.6, 10504.2,-371.13, 50.0
2017-04-12,00:19:24, 7134.8, 10504.2,-373.79, 50.0
2017-04-12,00:19:26, 7134.4, 10504.2,-371.91, 50.0
2017-04-12,00:19:28, 7134.5, 10504.2,-425.5, 50.01
2017-04-12,00:19:30, 7134.4, 10504.2,-523.93, 50.01
2017-04-12,00:19:32, 7134.7, 10504.2,-466.97, 50.01
2017-04-12,00:19:34, 7134.9, 10504.2,-585.32, 50.01
2017-04-12,00:19:36, 7135.1, 10504.2,-745.1, 50.01
2017-04-12,00:19:38, 7135.3, 10504.2,-840.1, 50.02
2017-04-12,00:19:40, 7135.7, 10504.2,-1008.6, 50.02
2017-04-12,00:19:42, 7135.7, 10504.2,-1126.89, 50.02
2017-04-12,00:19:44, 7136.1, 10504.2,-1197.77, 50.02
2017-04-12,00:19:46, 7136.6, 10504.2,-1418.65, 50.02
2017-04-12,00:19:48, 7137.5, 10504.2,-1425.92, 50.03
2017-04-12,00:19:50, 7138.2, 10504.2,-1536.33, 50.03
2017-04-12,00:19:52, 7138.5, 10504.2,-1531.29, 50.02
2017-04-12,00:19:54, 7138.2, 10504.2,-1534.4, 50.02
2017-04-12,00:19:56, 7138.9, 10504.2,-1533.69, 50.02
2017-04-12,00:19:58, 7140.0, 10504.2,-1531.47, 50.02
2017-04-12,00:20:00, 7140.3, 10504.2,-1060.41, 50.02
2017-04-12,00:20:02, 7140.9, 10504.2,-1269.79, 50.02
2017-04-12,00:20:04, 7141.0, 10504.2,-1099.1, 50.02
2017-04-12,00:20:06, 7141.5, 10504.2,-917.2, 50.02
2017-04-12,00:20:08, 7141.7, 10504.2,-835.43, 50.02
2017-04-12,00:20:10, 7142.1, 10504.2,-986.53, 50.02
2017-04-12,00:20:12, 7142.6, 10504.2,-957.56, 50.02
2017-04-12,00:20:14, 7142.8, 10504.2,-1056.31, 50.03
2017-04-12,00:20:16, 7143.3, 10504.2,-1269.01, 50.02
2017-04-12,00:20:18, 7143.2, 10504.2,-1274.2, 50.03
2017-04-12,00:20:20, 7143.8, 10504.2,-1331.69, 50.02
2017-04-12,00:20:22, 7143.9, 10504.2,-1220.01, 50.02
2017-04-12,00:20:24, 7144.7, 10504.2,-1225.13, 50.02
2017-04-12,00:20:26, 7144.9, 10504.2,-1221.95, 50.01
2017-04-12,00:20:28, 7145.4, 10504.2,-1222.96, 50.01
2017-04-12,00:20:30, 7145.6, 10504.2,-1234.64, 50.02
2017-04-12,00:20:32, 7145.7, 10504.2,-1178.12, 50.03
2017-04-12,00:20:34, 7146.6, 10504.2,-1354.18, 50.03
2017-04-12,00:20:36, 7146.8, 10504.2,-1356.48, 50.03
2017-04-12,00:20:38, 7146.7, 10504.2,-1323.56, 50.03
2017-04-12,00:20:40, 7147.0, 10504.2,-1303.51, 50.03
2017-04-12,00:20:42, 7147.5, 10504.2,-1342.45, 50.02
2017-04-12,00:20:44, 7147.7, 10504.2,-1179.72, 50.02
2017-04-12,00:20:46, 7148.3, 10504.2,-1119.99, 50.02
2017-04-12,00:20:48, 7148.8, 10504.2,-1048.02, 50.02
2017-04-12,00:20:50, 7149.5, 10504.2,-952.27, 50.02
2017-04-12,00:20:52, 7149.5, 10504.2,-953.12, 50.01
2017-04-12,00:20:54, 7149.6, 10504.2,-954.8, 50.01
2017-04-12,00:20:56, 7149.8, 10504.2,-636.48, 50.01
2017-04-12,00:20:58, 7149.5, 10504.2,-536.91, 50.01
2017-04-12,00:21:00, 7149.7, 10504.2,-703.62, 50.02
2017-04-12,00:21:02, 7149.8, 10504.2,-898.49, 50.02
2017-04-12,00:21:04, 7150.2, 10504.2,-970.08, 50.02
2017-04-12,00:21:06, 7150.7, 10504.2,-1048.34, 50.02
2017-04-12,00:21:08, 7150.7, 10504.2,-1169.38, 50.02
2017-04-12,00:21:10, 7151.0, 10504.2,-973.57, 50.02
2017-04-12,00:21:12, 7151.8, 10504.2,-924.51, 50.02
2017-04-12,00:21:14, 7152.1, 10504.2,-886.86, 50.02
2017-04-12,00:21:16, 7152.4, 10504.2,-860.84, 50.02
2017-04-12,00:21:18, 7152.5, 10504.2,-995.79, 50.02
2017-04-12,00:21:20, 7153.2, 10504.2,-953.42, 50.02
2017-04-12,00:21:22, 7153.4, 10504.2,-842.86, 50.02
2017-04-12,00:21:24, 7154.0, 10504.2,-849.33, 50.02
2017-04-12,00:21:26, 7154.4, 10504.2,-846.36, 50.02
2017-04-12,00:21:28, 7154.6, 10504.2,-848.16, 50.01
2017-04-12,00:21:30, 7154.9, 10504.2,-852.26, 50.01
2017-04-12,00:21:32, 7155.0, 10504.2,-860.86, 50.02
2017-04-12,00:21:34, 7155.2, 10504.2,-967.96, 50.02
2017-04-12,00:21:36, 7155.4, 10504.2,-940.69, 50.02
2017-04-12,00:21:38, 7155.6, 10504.2,-969.07, 50.02
2017-04-12,00:21:40, 7156.2, 10504.2,-904.33, 50.02
2017-04-12,00:21:42, 7156.4, 10504.2,-907.01, 50.02
2017-04-12,00:21:44, 7156.5, 10504.2,-783.98, 50.01
2017-04-12,00:21:46, 7156.5, 10504.2,-761.19, 50.01
2017-04-12,00:21:48, 7157.0, 10504.2,-536.79, 50.0
2017-04-12,00:21:50, 7157.4, 10504.2,-289.91, 50.0
2017-04-12,00:21:52, 7157.4, 10504.2,-283.03, 50.0
2017-04-12,00:21:54, 7157.6, 10504.2,-231.14, 50.0
2017-04-12,00:21:56, 7157.7, 10504.2,-231.78, 50.01
2017-04-12,00:21:58, 7157.7, 10504.2,-230.29, 50.02
2017-04-12,00:22:00, 7157.7, 10504.2,-230.1, 50.02
2017-04-12,00:22:02, 7157.7, 10504.2,-980.5, 50.02
2017-04-12,00:22:04, 7157.8, 10504.2,-940.36, 50.01
2017-04-12,00:22:06, 7158.2, 10504.2,-801.15, 50.01
2017-04-12,00:22:08, 7159.0, 10504.2,-833.84, 50.02
2017-04-12,00:22:10, 7159.1, 10504.2,-824.42, 50.02
2017-04-12,00:22:12, 7159.3, 10504.2,-957.86, 50.02
2017-04-12,00:22:14, 7159.4, 10504.2,-957.18, 50.02
2017-04-12,00:22:16, 7159.8, 10504.2,-741.71, 50.01
2017-04-12,00:22:18, 7159.9, 10504.2,-671.65, 50.01
2017-04-12,00:22:20, 7160.2, 10504.2,-639.5, 50.01
2017-04-12,00:22:22, 7160.4, 10504.2,-604.2, 50.01
2017-04-12,00:22:24, 7160.6, 10504.2,-765.93, 50.02
2017-04-12,00:22:26, 7160.7, 10504.2,-858.41, 50.02
2017-04-12,00:22:28, 7160.8, 10504.2,-874.1, 50.02
2017-04-12,00:22:30, 7161.1, 10504.2,-921.04, 50.02
2017-04-12,00:22:32, 7161.6, 10504.2,-958.32, 50.02
2017-04-12,00:22:34, 7161.8, 10504.2,-1074.2, 50.02
2017-04-12,00:22:36, 7162.3, 10504.2,-1156.79, 50.03
2017-04-12,00:22:38, 7162.7, 10504.2,-1374.42, 50.03
2017-04-12,00:22:40, 7162.8, 10504.2,-1639.12, 50.03
2017-04-12,00:22:42, 7163.4, 10504.2,-1690.15, 50.03
2017-04-12,00:22:44, 7164.1, 10504.2,-1689.2, 50.03
2017-04-12,00:22:46, 7164.7, 10504.2,-1638.31, 50.03
2017-04-12,00:22:48, 7165.1, 10504.2,-1377.02, 50.02
2017-04-12,00:22:50, 7166.0, 10504.2,-1220.57, 50.02
2017-04-12,00:22:52, 7166.7, 10504.2,-1222.8, 50.02
2017-04-12,00:22:54, 7166.9, 10504.2,-917.49, 50.02
2017-04-12,00:22:56, 7167.4, 10504.2,-1122.38, 50.02
2017-04-12,00:22:58, 7167.9, 10504.2,-1128.25, 50.02
2017-04-12,00:23:00, 7168.4, 10504.2,-1126.68, 50.02
2017-04-12,00:23:02, 7168.7, 10504.2,-1126.54, 50.02
2017-04-12,00:23:04, 7168.9, 10504.2,-1077.38, 50.02
2017-04-12,00:23:06, 7169.5, 10504.2,-978.45, 50.02
2017-04-12,00:23:08, 7169.8, 10504.2,-979.99, 50.02
2017-04-12,00:23:10, 7170.2, 10504.2,-961.66, 50.02
2017-04-12,00:23:12, 7170.3, 10504.2,-863.86, 50.02
2017-04-12,00:23:14, 7170.7, 10504.2,-758.71, 50.02
2017-04-12,00:23:16, 7171.1, 10504.2,-759.28, 50.02
2017-04-12,00:23:18, 7171.5, 10504.2,-737.64, 50.01
2017-04-12,00:23:20, 7171.8, 10504.2,-652.26, 50.02
2017-04-12,00:23:22, 7171.8, 10504.2,-777.95, 50.01
2017-04-12,00:23:24, 7171.7, 10504.2,-701.61, 50.01
2017-04-12,00:23:26, 7172.3, 10504.2,-680.27, 50.02
2017-04-12,00:23:28, 7172.3, 10504.2,-654.38, 50.01
2017-04-12,00:23:30, 7172.4, 10504.2,-656.09, 50.01
2017-04-12,00:23:32, 7172.7, 10504.2,-648.88, 50.01
2017-04-12,00:23:34, 7172.9, 10504.2,-648.18, 50.01
2017-04-12,00:23:36, 7173.3, 10504.2,-650.72, 50.01
2017-04-12,00:23:38, 7173.7, 10504.2,-652.15, 50.01
2017-04-12,00:23:40, 7173.8, 10504.2,-649.55, 50.01
2017-04-12,00:23:42, 7174.0, 10504.2,-649.98, 50.01
2017-04-12,00:23:44, 7173.9, 10504.2,-677.71, 50.01
2017-04-12,00:23:46, 7174.1, 10504.2,-618.77, 50.01
2017-04-12,00:23:48, 7174.6, 10504.2,-632.25, 50.01
2017-04-12,00:23:50, 7174.6, 10504.2,-631.04, 50.01
2017-04-12,00:23:52, 7174.7, 10504.2,-674.21, 50.01
2017-04-12,00:23:54, 7174.7, 10504.2,-674.0, 50.01
2017-04-12,00:23:56, 7174.9, 10504.2,-571.3, 50.01
2017-04-12,00:23:58, 7175.3, 10504.2,-497.4, 50.01
2017-04-12,00:24:00, 7175.3, 10504.2,-444.79, 50.01
2017-04-12,00:24:02, 7175.3, 10504.2,-440.77, 50.0
2017-04-12,00:24:04, 7175.2, 10504.2,-448.89, 50.0
2017-04-12,00:24:06, 7175.6, 10504.2, 308.91, 50.0
2017-04-12,00:24:08, 7175.8, 10504.2, 308.58, 50.0
2017-04-12,00:24:10, 7175.6, 10504.2, 305.45, 50.0
2017-04-12,00:24:12, 7175.4, 10504.2, 306.11, 50.0
2017-04-12,00:24:14, 7175.3, 10504.2, 304.66, 50.0
2017-04-12,00:24:16, 7175.1, 10504.2,-143.11, 50.0
2017-04-12,00:24:18, 7174.9, 10504.2,-152.55, 50.0
2017-04-12,00:24:20, 7175.0, 10504.2,-190.75, 50.0
2017-04-12,00:24:22, 7175.0, 10504.2,-355.09, 50.01
2017-04-12,00:24:24, 7175.0, 10504.2,-556.31, 50.01
2017-04-12,00:24:26, 7175.1, 10504.2,-718.48, 50.01
2017-04-12,00:24:28, 7175.1, 10504.2,-789.99, 50.01
2017-04-12,00:24:30, 7175.0, 10504.2,-807.62, 50.02
2017-04-12,00:24:32, 7175.3, 10504.2,-809.13, 50.02
2017-04-12,00:24:34, 7175.5, 10504.2,-809.73, 50.01
2017-04-12,00:24:36, 7177.7, 10504.2,-586.34, 50.01
2017-04-12,00:24:38, 7177.9, 10504.2,-453.41, 50.01
2017-04-12,00:24:40, 7178.2, 10504.2,-392.49, 50.01
2017-04-12,00:24:42, 7118.0, 10504.2,-444.02, 50.01
2017-04-12,00:24:44, 7178.4, 10504.2,-647.05, 50.01
2017-04-12,00:24:46, 7178.5, 10504.2,-691.1, 50.01
2017-04-12,00:24:48, 7178.5, 10504.2,-706.92, 50.02
2017-04-12,00:24:50, 7178.7, 10504.2,-916.43, 50.02
2017-04-12,00:24:52, 7178.9, 10504.2,-757.27, 50.01
2017-04-12,00:24:54, 7179.4, 10504.2,-651.64, 50.01
2017-04-12,00:24:56, 7179.5, 10504.2,-439.98, 50.01
2017-04-12,00:24:58, 7179.6, 10504.2,-229.59, 50.0
2017-04-12,00:25:00, 7179.9, 10504.2,-229.17, 50.0
2017-04-12,00:25:02, 7180.0, 10504.2,-227.35, 50.0
2017-04-12,00:25:04, 7180.0, 10504.2,-230.24, 50.0
2017-04-12,00:25:06, 7180.0, 10504.2,-226.38, 50.0
2017-04-12,00:25:08, 7180.0, 10504.2, 118.13, 50.0
2017-04-12,00:25:10, 7180.1, 10504.2, 309.07, 50.0
2017-04-12,00:25:12, 7180.1, 10504.2, 309.78, 50.0
2017-04-12,00:25:14, 7179.9, 10504.2,-123.64, 50.0
2017-04-12,00:25:16, 7179.7, 10504.2, 310.06, 50.0
2017-04-12,00:25:18, 7179.6, 10504.2, 309.09, 50.0
2017-04-12,00:25:20, 7179.6, 10504.2,-133.97, 50.0
2017-04-12,00:25:22, 7179.5, 10504.2, 308.62, 49.99
2017-04-12,00:25:24, 7179.5, 10504.2, 308.16, 49.99
2017-04-12,00:25:26, 7179.4, 10504.2, 313.22, 49.99
2017-04-12,00:25:28, 7179.2, 10504.2, 306.93, 50.0
2017-04-12,00:25:30, 7179.0, 10504.2, 308.29, 50.0
2017-04-12,00:25:32, 7178.8, 10504.2,-124.31, 50.0
2017-04-12,00:25:34, 7178.6, 10504.2,-124.19, 50.0
2017-04-12,00:25:36, 7178.3, 10504.2,-69.25, 50.0
2017-04-12,00:25:38, 7178.3, 10504.2, 310.92, 49.99
2017-04-12,00:25:40, 7178.0, 10504.2, 311.67, 49.99
2017-04-12,00:25:42, 7178.2, 10504.2, 1179.11, 49.98
2017-04-12,00:25:44, 7178.1, 10504.2, 1410.43, 49.98
2017-04-12,00:25:46, 7177.6, 10504.2, 1471.83, 49.98
2017-04-12,00:25:48, 7177.1, 10504.2, 1514.99, 49.98
2017-04-12,00:25:50, 7176.2, 10504.2, 1548.78, 49.99
2017-04-12,00:25:52, 7174.9, 10504.2, 1357.38, 49.99
2017-04-12,00:25:54, 7174.3, 10504.2, 1162.84, 49.99
2017-04-12,00:25:56, 7173.6, 10504.2, 1305.15, 49.99
2017-04-12,00:25:58, 7173.4, 10504.2, 1349.7, 49.98
2017-04-12,00:26:00, 7172.7, 10504.2, 1449.99, 49.99
2017-04-12,00:26:02, 7171.7, 10504.2, 1404.47, 49.99
2017-04-12,00:26:04, 7170.4, 10504.2, 1401.23, 49.98
2017-04-12,00:26:06, 7170.1, 10504.2, 1396.51, 49.98
2017-04-12,00:26:08, 7171.5, 10504.2, 1399.93, 49.98
2017-04-12,00:26:10, 7171.1, 10504.2, 1401.2, 49.98
2017-04-12,00:26:12, 7170.8, 10504.2, 1832.1, 49.97
