Datetime EST HB,Datetime EST HE,Datetime GMT HB,Date GMT,HB GMT,Mango Readable,Mango Readable,Mango Readable,Mango Readable,Mango Readable,"MW
Online",Bid Amount,"Laurel Mountain
MW Out Unplanned","Laurel Mountain
MW Out Planned",Comments,"PJM Accepted Availability
mwh_available","energy_losses
(MWh)","energy_cost
$","gross_revenue
[RMCP Revenue]
$","other_charge
$",potential_revenue,revenue_capture,Latest Update,"hrly_dam_reg_mcp
[(RMCCP+RMPCP) x BF]
$","Injections
MWh","Reprocess
Data From",RMCCP,RMPCP,Benefits Factor,Hrly Perf Score
3/2/2015 8:00:00,3/2/2015 9:00:00,3/2/2015 13:00:00,3/2/2015,13,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-151.58,2565.838376,,"3,112.77",82.43%,,510.12389064,,,94.04,0.6,5.390151,0.824294
3/2/2015 9:00:00,3/2/2015 10:00:00,3/2/2015 14:00:00,3/2/2015,14,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,1241.303755,,"1,320.15",94.03%,,76.4410896,,,29.53,5.35,2.191545,0.940273
3/2/2015 10:00:00,3/2/2015 11:00:00,3/2/2015 15:00:00,3/2/2015,15,LMsched:32000,LMbid:30000,LMUnscheduled:0,LMPlanned:2000,LMSettled:32000,30,32,,2,rack maintenance per jason,32,-3,-98.31,1141.982251,,"1,223.01",93.37%,,113.85200552,,,23.33,3.51,4.241878,0.933749
3/2/2015 11:00:00,3/2/2015 12:00:00,3/2/2015 16:00:00,3/2/2015,16,LMsched:30000,LMbid:30000,LMUnscheduled:0,LMPlanned:2000,LMSettled:30000,30,30,,2,rack maintenance per jason,30,-1,-29.78,2179.474102,,"2,561.93",85.07%,,518.84168708,,,76.49,0.53,6.736454,0.90743
3/2/2015 12:00:00,3/2/2015 13:00:00,3/2/2015 17:00:00,3/2/2015,17,LMsched:30000,LMbid:30000,LMUnscheduled:0,LMPlanned:2000,LMSettled:30000,30,30,,2,rack maintenance per jason,30,-2,-59.12,809.6929246,,928.53,87.20%,,43.37980602,,,12.54,7.68,2.145391,0.930149
3/2/2015 13:00:00,3/2/2015 14:00:00,3/2/2015 18:00:00,3/2/2015,18,LMsched:30000,LMbid:30000,LMUnscheduled:0,LMPlanned:2000,LMSettled:30000,30,30,,2,rack maintenance per jason,30,0,0,1532.966727,,"1,743.97",87.90%,,119.5817555,,,38.92,5.83,2.672218,0.937611
3/2/2015 14:00:00,3/2/2015 15:00:00,3/2/2015 19:00:00,3/2/2015,19,LMsched:30000,LMbid:30000,LMUnscheduled:0,LMPlanned:2000,LMSettled:30000,30,30,,2,rack maintenance per jason,30,-1,-26.05,721.3789796,,867.86,83.12%,,56.6269053,,,11.16,4.38,3.643945,0.886635
3/2/2015 15:00:00,3/2/2015 16:00:00,3/2/2015 20:00:00,3/2/2015,20,LMsched:30000,LMbid:32000,LMUnscheduled:0,LMPlanned:2000,LMSettled:30000,32,30,,2,rack maintenance per jason,30,-1,-25.93,2304.723532,,"2,672.79",86.23%,,333.8257392,,,71.04,2.76,4.523384,0.919779
3/2/2015 16:00:00,3/2/2015 17:00:00,3/2/2015 21:00:00,3/2/2015,21,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-55.26,1618.183457,,"1,853.71",87.29%,,107.03979306,,,43.75,6.68,2.122542,0.872941
3/2/2015 17:00:00,3/2/2015 18:00:00,3/2/2015 22:00:00,3/2/2015,22,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,462.702385,,523.85,88.33%,,29.10882198,,,8.96,3.06,2.421699,0.883268
3/2/2015 18:00:00,3/2/2015 19:00:00,3/2/2015 23:00:00,3/2/2015,23,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,2328.853394,,"2,474.10",94.13%,,433.36612176,,,74.84,0.43,5.757488,0.941292
3/2/2015 19:00:00,3/2/2015 20:00:00,3/3/2015 0:00:00,3/3/2015,0,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-48.16,3153.314925,,"3,371.72",93.52%,,467.17446358,,,102.42,0.65,4.532594,0.935225
3/2/2015 20:00:00,3/2/2015 21:00:00,3/3/2015 1:00:00,3/3/2015,1,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-35,823.2134064,,862.40,95.46%,,41.7383274,,,26.95,0,1.548732,0.954561
3/2/2015 21:00:00,3/2/2015 22:00:00,3/3/2015 2:00:00,3/3/2015,2,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-51.11,1937.598305,,"2,301.60",84.18%,,167.88107945,,,53.05,6.72,2.808785,0.841848
3/2/2015 22:00:00,3/2/2015 23:00:00,3/3/2015 3:00:00,3/3/2015,3,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,1515.155229,,"1,652.57",91.68%,,85.438928,,,25.57,11.23,2.32171,0.916848
3/2/2015 23:00:00,3/3/2015 0:00:00,3/3/2015 4:00:00,3/3/2015,4,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-85.5,640.3143677,,796.00,80.44%,,39.74941792,,,16.88,4.25,1.881184,0.804414
3/3/2015 0:00:00,3/3/2015 1:00:00,3/3/2015 5:00:00,3/3/2015,5,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-37.49,1369.943974,,"1,547.65",88.52%,,90.13268628,,,23.85,8.91,2.751303,0.885176
3/3/2015 1:00:00,3/3/2015 2:00:00,3/3/2015 6:00:00,3/3/2015,6,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-70.22,636.1750591,,666.43,95.46%,,35.84942781,,,19.77,0.6,1.759913,0.954601
3/3/2015 2:00:00,3/3/2015 3:00:00,3/3/2015 7:00:00,3/3/2015,7,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-29.12,558.5784528,,591.99,94.36%,,32.76900279,,,13.27,2.52,2.075301,0.943557
3/3/2015 3:00:00,3/3/2015 4:00:00,3/3/2015 8:00:00,3/3/2015,8,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,596.4458044,,629.16,94.80%,,26.4733755,,,11.27,5.23,1.604447,0.948003
3/3/2015 4:00:00,3/3/2015 5:00:00,3/3/2015 9:00:00,3/3/2015,9,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-93.51,568.144351,,616.23,92.20%,,32.2906769,,,14.1,2.68,1.924355,0.921964
3/3/2015 5:00:00,3/3/2015 6:00:00,3/3/2015 10:00:00,3/3/2015,10,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-64.68,742.4788428,,839.24,88.47%,,41.90090205,,,10.01,6.32,2.565885,0.884699
3/3/2015 6:00:00,3/3/2015 7:00:00,3/3/2015 11:00:00,3/3/2015,11,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-95.62,2737.238153,,"2,955.20",92.62%,,195.43522855,,,88.74,1.67,2.161655,0.926245
3/3/2015 7:00:00,3/3/2015 8:00:00,3/3/2015 12:00:00,3/3/2015,12,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,1402.983382,,"2,069.17",67.80%,,217.0774096,,,61.46,0.92,3.47992,0.678042
3/3/2015 8:00:00,3/3/2015 9:00:00,3/3/2015 13:00:00,3/3/2015,13,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-83,1698.250728,,"1,813.82",93.63%,,138.71882788,,,48.65,2.99,2.686267,0.936283
3/3/2015 9:00:00,3/3/2015 10:00:00,3/3/2015 14:00:00,3/3/2015,14,LMsched:32000,LMbid:24000,LMUnscheduled:0,LMPlanned:8000,LMSettled:32000,24,32,,8,rack balancing,32,0,0,1293.049506,,"1,379.88",93.71%,,124.69477281,,,39.57,1.16,3.061497,0.937072
3/3/2015 10:00:00,3/3/2015 11:00:00,3/3/2015 15:00:00,3/3/2015,15,LMsched:24000,LMbid:24000,LMUnscheduled:0,LMPlanned:8000,LMSettled:24000,24,24,,8,rack balancing,24,-3,-107.61,1586.362421,,"2,593.37",61.17%,,340.58905776,,,69.38,2.46,4.740939,0.8156
3/3/2015 11:00:00,3/3/2015 12:00:00,3/3/2015 16:00:00,3/3/2015,16,LMsched:24000,LMbid:24000,LMUnscheduled:0,LMPlanned:8000,LMSettled:24000,24,24,,8,rack balancing,24,0,0,1171.33645,,"1,620.87",72.27%,,87.32978262,,,35.61,7.41,2.029981,0.963546
3/3/2015 12:00:00,3/3/2015 13:00:00,3/3/2015 17:00:00,3/3/2015,17,LMsched:24000,LMbid:24000,LMUnscheduled:0,LMPlanned:8000,LMSettled:24000,24,24,,8,rack balancing,24,0,0,1945.435567,,"2,835.77",68.60%,,162.73092402,,,63.03,11.76,2.175838,0.914712
3/3/2015 13:00:00,3/3/2015 14:00:00,3/3/2015 18:00:00,3/3/2015,18,LMsched:24000,LMbid:24000,LMUnscheduled:0,LMPlanned:8000,LMSettled:24000,24,24,,8,rack balancing,24,-1,-40.01,2138.098043,,"3,148.57",67.91%,,392.63543328,,,77.29,4.39,4.806996,0.905427
3/3/2015 14:00:00,3/3/2015 15:00:00,3/3/2015 19:00:00,3/3/2015,19,LMsched:24000,LMbid:24000,LMUnscheduled:0,LMPlanned:8000,LMSettled:24000,24,24,,8,rack balancing,24,-1,-42.72,4297.724277,,"6,007.66",71.54%,,396.34000704,,,168.54,8.58,2.237692,0.953832
3/3/2015 15:00:00,3/3/2015 16:00:00,3/3/2015 20:00:00,3/3/2015,20,LMsched:24000,LMbid:24000,LMUnscheduled:0,LMPlanned:8000,LMSettled:24000,24,24,,8,rack balancing,24,-2,-71.32,818.0560264,,"1,161.19",70.45%,,76.4159344,,,27.54,3.56,2.457104,0.939328
3/3/2015 16:00:00,3/3/2015 17:00:00,3/3/2015 21:00:00,3/3/2015,21,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:24000,32,32,,,,24,-1,-38.69,2691.639683,,"2,840.43",94.76%,,306.59508828,,,72.65,4.03,3.998371,0.947617
3/3/2015 17:00:00,3/3/2015 18:00:00,3/3/2015 22:00:00,3/3/2015,22,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,1,55.87,2492.332626,,"2,918.95",85.38%,,303.45250726,,,74.47,4.35,3.849943,0.853845
3/3/2015 18:00:00,3/3/2015 19:00:00,3/3/2015 23:00:00,3/3/2015,23,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-4,-291.68,3122.617411,,"3,443.29",90.69%,,425.8293102,,,96.28,2.63,4.30522,0.906871
3/3/2015 19:00:00,3/3/2015 20:00:00,3/4/2015 0:00:00,3/4/2015,0,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-50.88,1584.277377,,"1,685.34",94.00%,,221.17830696,,,39.43,2.51,5.273684,0.940033
3/3/2015 20:00:00,3/3/2015 21:00:00,3/4/2015 1:00:00,3/4/2015,1,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-106.02,3097.475611,,"3,545.53",87.36%,,1894.0089028,,,89.98,1,20.81786,0.873628
3/3/2015 21:00:00,3/3/2015 22:00:00,3/4/2015 2:00:00,3/4/2015,2,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,1436.163944,,"1,631.26",88.04%,,237.36098239,,,30.66,2.87,7.079063,0.880401
3/3/2015 22:00:00,3/3/2015 23:00:00,3/4/2015 3:00:00,3/4/2015,3,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-27.27,1695.98122,,"1,764.34",96.13%,,84.91195236,,,27,13.38,2.102822,0.961253
3/3/2015 23:00:00,3/4/2015 0:00:00,3/4/2015 4:00:00,3/4/2015,4,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,1,25.92,954.2790864,,"1,028.74",92.76%,,41.5878849,,,10.46,11.4,1.902465,0.92762
3/4/2015 0:00:00,3/4/2015 1:00:00,3/4/2015 5:00:00,3/4/2015,5,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-5,-141.65,616.8736952,,719.40,85.75%,,81.4972353,,,15.59,1.44,4.78551,0.857488
3/4/2015 1:00:00,3/4/2015 2:00:00,3/4/2015 6:00:00,3/4/2015,6,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,495.1473405,,523.85,94.52%,,28.86523612,,,10.47,2.69,2.193407,0.945211
3/4/2015 2:00:00,3/4/2015 3:00:00,3/4/2015 7:00:00,3/4/2015,7,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-25.13,435.2202872,,453.09,96.06%,,18.89617586,,,9,3.38,1.526347,0.960561
3/4/2015 3:00:00,3/4/2015 4:00:00,3/4/2015 8:00:00,3/4/2015,8,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,455.9630032,,481.80,94.64%,,22.4914816,,,9.82,2.98,1.757147,0.946371
3/4/2015 4:00:00,3/4/2015 5:00:00,3/4/2015 9:00:00,3/4/2015,9,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-51.18,392.0216186,,430.15,91.14%,,21.04012372,,,8.42,2.64,1.902362,0.911357
3/4/2015 5:00:00,3/4/2015 6:00:00,3/4/2015 10:00:00,3/4/2015,10,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-52.32,715.3073304,,755.45,94.69%,,34.61698896,,,11.36,6.22,1.969112,0.94686
3/4/2015 6:00:00,3/4/2015 7:00:00,3/4/2015 11:00:00,3/4/2015,11,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-69.22,855.7836476,,891.19,96.03%,,44.72217616,,,25.16,1.61,1.670608,0.960271
3/4/2015 7:00:00,3/4/2015 8:00:00,3/4/2015 12:00:00,3/4/2015,12,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,1,36.84,1923.37717,,"2,030.68",94.72%,,124.7966283,,,56.98,3.12,2.076483,0.947161
3/4/2015 8:00:00,3/4/2015 9:00:00,3/4/2015 13:00:00,3/4/2015,13,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,1835.542695,,"1,951.28",94.07%,,86.18079988,,,43.4,11.12,1.580719,0.940685
3/4/2015 9:00:00,3/4/2015 10:00:00,3/4/2015 14:00:00,3/4/2015,14,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-4,-113.92,2820.646827,,"3,058.16",92.23%,,156.30059632,,,88.85,3.99,1.683548,0.922336
3/4/2015 10:00:00,3/4/2015 11:00:00,3/4/2015 15:00:00,3/4/2015,15,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,873.9667543,,933.02,93.67%,,41.05574352,,,13.63,8.29,1.872981,0.936703
3/4/2015 11:00:00,3/4/2015 12:00:00,3/4/2015 16:00:00,3/4/2015,16,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-88.98,1114.718214,,"1,234.40",90.30%,,66.08390136,,,23.55,6.93,2.168107,0.903045
3/4/2015 12:00:00,3/4/2015 13:00:00,3/4/2015 17:00:00,3/4/2015,17,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,969.9458747,,"1,004.86",96.53%,,44.87592442,,,11.21,9.17,2.201959,0.965252
3/4/2015 13:00:00,3/4/2015 14:00:00,3/4/2015 18:00:00,3/4/2015,18,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-27.07,1465.843988,,"1,515.43",96.73%,,79.4517221,,,25.66,9.64,2.250757,0.967277
3/4/2015 14:00:00,3/4/2015 15:00:00,3/4/2015 19:00:00,3/4/2015,19,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-67.08,1246.76179,,"1,297.42",96.10%,,67.49257299,,,17.41,9.08,2.547851,0.960952
3/4/2015 15:00:00,3/4/2015 16:00:00,3/4/2015 20:00:00,3/4/2015,20,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-31.18,2947.733696,,"3,047.49",96.73%,,316.17601685,,,91.16,1.19,3.423671,0.967265
3/4/2015 16:00:00,3/4/2015 17:00:00,3/4/2015 21:00:00,3/4/2015,21,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-70.96,3822.675401,,"3,985.56",95.91%,,343.5561454,,,105.65,6.15,3.072953,0.959132
3/4/2015 17:00:00,3/4/2015 18:00:00,3/4/2015 22:00:00,3/4/2015,22,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-37.35,1099.418979,,"1,247.64",88.12%,,120.46169772,,,28.33,2.75,3.875859,0.881202
3/4/2015 18:00:00,3/4/2015 19:00:00,3/4/2015 23:00:00,3/4/2015,23,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-87.76,4686.529623,,"5,121.55",91.51%,,597.14271705,,,152.63,1.92,3.863751,0.915061
3/4/2015 19:00:00,3/4/2015 20:00:00,3/5/2015 0:00:00,3/5/2015,0,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,1569.92664,,"1,733.65",90.56%,,182.81776368,,,51.88,0.66,3.479592,0.905562
3/4/2015 20:00:00,3/4/2015 21:00:00,3/5/2015 1:00:00,3/5/2015,1,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-84.36,583.0654042,,617.28,94.46%,,49.82315721,,,19.29,0,2.582849,0.944572
3/4/2015 21:00:00,3/4/2015 22:00:00,3/5/2015 2:00:00,3/5/2015,2,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,888.2424409,,949.79,93.52%,,145.65599125,,,26.33,0.62,5.404675,0.9352
3/4/2015 22:00:00,3/4/2015 23:00:00,3/5/2015 3:00:00,3/5/2015,3,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-55.2,1467.956291,,"1,523.33",96.36%,,85.20818999,,,28.71,8.18,2.309791,0.963649
3/4/2015 23:00:00,3/5/2015 0:00:00,3/5/2015 4:00:00,3/5/2015,4,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-25.47,637.1056887,,657.89,96.84%,,40.42412388,,,15.38,2.26,2.291617,0.968408
3/5/2015 0:00:00,3/5/2015 1:00:00,3/5/2015 5:00:00,3/5/2015,5,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-54.6,587.8477248,,635.11,92.56%,,34.20677113,,,11.47,3.72,2.251927,0.925585
3/5/2015 1:00:00,3/5/2015 2:00:00,3/5/2015 6:00:00,3/5/2015,6,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,504.7076809,,576.28,87.58%,,24.19575249,,,9.43,5.18,1.656109,0.875808
3/5/2015 2:00:00,3/5/2015 3:00:00,3/5/2015 7:00:00,3/5/2015,7,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-25.73,426.343939,,460.50,92.58%,,20.05779308,,,8.37,3.59,1.677073,0.925824
3/5/2015 3:00:00,3/5/2015 4:00:00,3/5/2015 8:00:00,3/5/2015,8,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-26.56,437.1842527,,458.97,95.25%,,19.241872,,,9.38,3.26,1.5223,0.952541
3/5/2015 4:00:00,3/5/2015 5:00:00,3/5/2015 9:00:00,3/5/2015,9,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-55.32,420.7387079,,432.10,97.37%,,19.21870604,,,13.26,0.17,1.431028,0.973696
3/5/2015 5:00:00,3/5/2015 6:00:00,3/5/2015 10:00:00,3/5/2015,10,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-2,-58.08,926.4342417,,"1,065.78",86.93%,,51.6687176,,,18.3,7.49,2.00344,0.869251
3/5/2015 6:00:00,3/5/2015 7:00:00,3/5/2015 11:00:00,3/5/2015,11,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,188.0162256,,196.80,95.54%,,12.9734373,,,6.15,0,2.109502,0.955367
3/5/2015 7:00:00,3/5/2015 8:00:00,3/5/2015 12:00:00,3/5/2015,12,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,199.3253158,,206.08,96.72%,,13.03629236,,,6.44,0,2.024269,0.967223
3/5/2015 8:00:00,3/5/2015 9:00:00,3/5/2015 13:00:00,3/5/2015,13,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,2088.532519,,"2,155.84",96.88%,,144.66299467,,,67.37,0,2.147291,0.968779
3/5/2015 9:00:00,3/5/2015 10:00:00,3/5/2015 14:00:00,3/5/2015,14,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-5,-523.9,2085.865005,,"2,482.88",84.01%,,220.76240437,,,77.59,0,2.845243,0.840099
3/5/2015 10:00:00,3/5/2015 11:00:00,3/5/2015 15:00:00,3/5/2015,15,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,2,187.78,1990.22672,,"2,224.96",89.45%,,116.0949363,,,69.53,0,1.66971,0.8945
3/5/2015 11:00:00,3/5/2015 12:00:00,3/5/2015 16:00:00,3/5/2015,16,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-4,-308.8,2528.808523,,"2,693.06",93.90%,,173.14788192,,,75.88,3.81,2.172768,0.939008
3/5/2015 12:00:00,3/5/2015 13:00:00,3/5/2015 17:00:00,3/5/2015,17,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,8860.748484,,"9,273.60",95.55%,,782.1125802,,,275.07,5.28,2.789772,0.955481
3/5/2015 13:00:00,3/5/2015 14:00:00,3/5/2015 18:00:00,3/5/2015,18,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,6431.768163,,"6,707.03",95.90%,,842.17824,,,194.95,3.45,4.24485,0.958959
3/5/2015 14:00:00,3/5/2015 15:00:00,3/5/2015 19:00:00,3/5/2015,19,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-173.7,2235.907663,,"2,485.45",89.96%,,173.07264576,,,53.36,8.72,2.787897,0.899597
3/5/2015 15:00:00,3/5/2015 16:00:00,3/5/2015 20:00:00,3/5/2015,20,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-52.1,6129.730713,,"6,720.99",91.20%,,763.63749522,,,199.93,2.68,3.769002,0.912028
3/5/2015 16:00:00,3/5/2015 17:00:00,3/5/2015 21:00:00,3/5/2015,21,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-64.12,2878.051127,,"3,013.71",95.50%,,177.70954747,,,89.48,2.43,1.933517,0.954986
3/5/2015 17:00:00,3/5/2015 18:00:00,3/5/2015 22:00:00,3/5/2015,22,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,560.2304189,,762.80,73.44%,,60.83570688,,,19.25,1.57,2.921984,0.734439
3/5/2015 18:00:00,3/5/2015 19:00:00,3/5/2015 23:00:00,3/5/2015,23,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,1,143.49,6868.026417,,"7,548.03",90.99%,,465.85330602,,,229.55,3.16,2.001862,0.90991
3/5/2015 19:00:00,3/5/2015 20:00:00,3/6/2015 0:00:00,3/6/2015,0,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-3,-650.19,4711.39385,,"6,803.84",69.25%,,572.0870661,,,212.62,0,2.690655,0.692461
3/5/2015 20:00:00,3/5/2015 21:00:00,3/6/2015 1:00:00,3/6/2015,1,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,0,0,3255.907004,,"3,686.26",88.33%,,287.97089882,,,112.25,1.16,2.539202,0.883256
3/5/2015 21:00:00,3/5/2015 22:00:00,3/6/2015 2:00:00,3/6/2015,2,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-136.65,5536.608903,,"5,794.24",95.55%,,368.59315696,,,170.03,5.25,2.102882,0.955536
3/5/2015 22:00:00,3/5/2015 23:00:00,3/6/2015 3:00:00,3/6/2015,3,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-121.64,5709.45588,,"5,990.05",95.32%,,459.81477434,,,164.35,8.59,2.658811,0.953156
3/5/2015 23:00:00,3/6/2015 0:00:00,3/6/2015 4:00:00,3/6/2015,4,LMsched:32000,LMbid:32000,LMUnscheduled:0,LMPlanned:0,LMSettled:32000,32,32,,,,32,-1,-54.33,1688.234534,,"1,782.35",94.72%,,177.58497592,,,51.88,1.14,3.349396,0.947198
