Datetime EST HB,Datetime EST HE,Datetime GMT HB,Date GMT,HB GMT,Mango Readable," MW
Online","Bid Amount
","PJM II
MW Out Unplanned",Mango Readable,Mango Readable,Mango Readable,Mango Readable,"PJM II
MW Out Planned",Comments,"PJM Accepted Availability
mwh_available","energy_losses
(MWh)","energy_cost
$","gross_revenue
[RMCP Revenue]
$","other_charge
$",potential_revenue,revenue_capture,Latest Update,"
hrly_dam_reg_mcp
[(RMCCP+RMPCP) x BF]
$","
Injections
MWh","Reprocess
Data From",RMCCP,RMPCP,Benefits Factor,Hrly Perf Score
2/28/2015 9:00:00,2/28/2015 10:00:00,2/28/2015 14:00:00,2/28/2015,14,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,64.16620237,,68.47396818,93.71%,,66.02369007,,,20.82,5.31,2.526739,0.937089
2/28/2015 10:00:00,2/28/2015 11:00:00,2/28/2015 15:00:00,2/28/2015,15,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,25.7983085,,27.27445664,94.59%,,44.4023214,,,10.69,0.76,3.877932,0.945878
2/28/2015 11:00:00,2/28/2015 12:00:00,2/28/2015 16:00:00,2/28/2015,16,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,46.54991118,,49.84010576,93.40%,,58.94014941,,,24.73,0.08,2.375661,0.933985
2/28/2015 12:00:00,2/28/2015 13:00:00,2/28/2015 17:00:00,2/28/2015,17,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,77.05576314,,81.5662115,94.47%,,81.077144,,,26.71,5.61,2.508575,0.944702
2/28/2015 13:00:00,2/28/2015 14:00:00,2/28/2015 18:00:00,2/28/2015,18,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,120.1308536,,127.84937612,93.96%,,166.79601106,,,43.5,6.07,3.364858,0.939628
2/28/2015 14:00:00,2/28/2015 15:00:00,2/28/2015 19:00:00,2/28/2015,19,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,51.88663846,,55.9509731,92.74%,,45.7513255,,,12.97,6.33,2.370535,0.927359
2/28/2015 15:00:00,2/28/2015 16:00:00,2/28/2015 20:00:00,2/28/2015,20,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,44.83002504,,48.0120732,93.37%,,40.2855882,,,12.08,5.08,2.347645,0.933724
2/28/2015 16:00:00,2/28/2015 17:00:00,2/28/2015 21:00:00,2/28/2015,21,PJMIIsched:2000,2,2,,,,,,,,2,-1.0000,-37.19,51.39650666,,55.22011294,93.08%,,58.72133225,,,18.98,3.27,2.639161,0.930757
2/28/2015 17:00:00,2/28/2015 18:00:00,2/28/2015 22:00:00,2/28/2015,22,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,54.14453714,,57.3473888,94.42%,,84.72141129,,,23.21,1.6,3.414809,0.94415
2/28/2015 18:00:00,2/28/2015 19:00:00,2/28/2015 23:00:00,2/28/2015,23,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,44.034768,,47.2,93.29%,,42.7688876,,,23.6,0,1.812241,0.93294
2/28/2015 19:00:00,2/28/2015 20:00:00,3/1/2015 0:00:00,3/1/2015,0,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,24.93928268,,26.38,94.54%,,26.07477021,,,13.19,0,1.976859,0.945386
2/28/2015 20:00:00,2/28/2015 21:00:00,3/1/2015 1:00:00,3/1/2015,1,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,35.5210361,,38.21520828,92.95%,,35.27103635,,,16.19,1.46,1.998359,0.9295
2/28/2015 21:00:00,2/28/2015 22:00:00,3/1/2015 2:00:00,3/1/2015,2,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,95.30166157,,102.6474188,92.84%,,114.2342541,,,39.31,4.62,2.60037,0.928437
2/28/2015 22:00:00,2/28/2015 23:00:00,3/1/2015 3:00:00,3/1/2015,3,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,77.36919979,,82.9519489,93.27%,,72.37515992,,,32.39,4.65,1.953973,0.932699
2/28/2015 23:00:00,3/1/2015 0:00:00,3/1/2015 4:00:00,3/1/2015,4,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,190.7991699,,209.08719008,91.25%,,191.05719997,,,95.07,4.96,1.909999,0.912534
3/1/2015 0:00:00,3/1/2015 1:00:00,3/1/2015 5:00:00,3/1/2015,5,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,71.4748198,,85.88266794,83.22%,,62.21660331,,,33.82,5.81,1.569937,0.832238
3/1/2015 1:00:00,3/1/2015 2:00:00,3/1/2015 6:00:00,3/1/2015,6,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,116.8703486,,148.16784182,78.88%,,129.48545821,,,51.9,10.73,2.067467,0.78877
3/1/2015 2:00:00,3/1/2015 3:00:00,3/1/2015 7:00:00,3/1/2015,7,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,95.21024941,,100.8568193,94.40%,,59.5905232,,,26.97,17.51,1.339715,0.944014
3/1/2015 3:00:00,3/1/2015 4:00:00,3/1/2015 8:00:00,3/1/2015,8,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,71.69806415,,76.95072032,93.17%,,50.08885716,,,18.25,12.36,1.636356,0.93174
3/1/2015 4:00:00,3/1/2015 5:00:00,3/1/2015 9:00:00,3/1/2015,9,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,71.09552022,,75.31392868,94.40%,,42.49662512,,,14.46,17.38,1.334693,0.943989
3/1/2015 5:00:00,3/1/2015 6:00:00,3/1/2015 10:00:00,3/1/2015,10,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,124.1516772,,130.70496258,94.99%,,110.73291128,,,39.83,11.93,2.139353,0.949862
3/1/2015 6:00:00,3/1/2015 7:00:00,3/1/2015 11:00:00,3/1/2015,11,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,186.6143684,,196.9407602,94.76%,,228.492936,,,77.89,7.71,2.66931,0.947566
3/1/2015 7:00:00,3/1/2015 8:00:00,3/1/2015 12:00:00,3/1/2015,12,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,97.99194884,,103.247233,94.91%,,117.4138745,,,39.56,4.53,2.66305,0.9491
3/1/2015 8:00:00,3/1/2015 9:00:00,3/1/2015 13:00:00,3/1/2015,13,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,81.90338252,,88.90298092,92.13%,,112.11513501,,,35.15,3.18,2.924997,0.921267
3/1/2015 9:00:00,3/1/2015 10:00:00,3/1/2015 14:00:00,3/1/2015,14,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,196.707322,,226.2147776,86.96%,,305.79304,,,111.36,0.64,2.730295,0.86956
3/1/2015 10:00:00,3/1/2015 11:00:00,3/1/2015 15:00:00,3/1/2015,15,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,302.346644,,322.14846592,93.85%,,335.93565824,,,139.78,9.46,2.250976,0.938532
3/1/2015 11:00:00,3/1/2015 12:00:00,3/1/2015 16:00:00,3/1/2015,16,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,506.3058754,,541.0060003,93.59%,,617.31833321,,,253.82,7.05,2.366383,0.93586
3/1/2015 12:00:00,3/1/2015 13:00:00,3/1/2015 17:00:00,3/1/2015,17,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,142.8760102,,151.4486072,94.34%,,165.12178348,,,60.63,6.1,2.474476,0.943396
3/1/2015 13:00:00,3/1/2015 14:00:00,3/1/2015 18:00:00,3/1/2015,18,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,122.1629385,,128.98222898,94.71%,,336.77142681,,,43.52,2.89,7.256441,0.94713
3/1/2015 14:00:00,3/1/2015 15:00:00,3/1/2015 19:00:00,3/1/2015,19,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,95.73013584,,101.28008176,94.52%,,96.83060284,,,29.03,8.34,2.591132,0.945202
3/1/2015 15:00:00,3/1/2015 16:00:00,3/1/2015 20:00:00,3/1/2015,20,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,199.5597891,,213.16686988,93.62%,,205.37319482,,,84.98,9.99,2.162506,0.936167
3/1/2015 16:00:00,3/1/2015 17:00:00,3/1/2015 21:00:00,3/1/2015,21,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,586.5784092,,688.43999012,85.20%,,786.61713784,,,324.02,8.54,2.365339,0.85204
3/1/2015 17:00:00,3/1/2015 18:00:00,3/1/2015 22:00:00,3/1/2015,22,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,190.4863581,,201.43346096,94.57%,,532.9552853,,,87.94,2.16,5.915153,0.945654
3/1/2015 18:00:00,3/1/2015 19:00:00,3/1/2015 23:00:00,3/1/2015,23,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,156.8106555,,172.69363448,90.80%,,186.20699692,,,83.76,1.18,2.192218,0.908028
3/1/2015 19:00:00,3/1/2015 20:00:00,3/2/2015 0:00:00,3/2/2015,0,PJMIIsched:2000,2,2,,,,,,,,2,-1.0000,-57.62,126.5644612,,133.34,94.92%,,131.7285861,,,66.67,0,1.97583,0.949186
3/1/2015 20:00:00,3/1/2015 21:00:00,3/2/2015 1:00:00,3/2/2015,1,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,56.86575777,,59.80046562,95.09%,,68.81846355,,,28.26,0.69,2.377149,0.950925
3/1/2015 21:00:00,3/1/2015 22:00:00,3/2/2015 2:00:00,3/2/2015,2,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,118.3764826,,125.06627776,94.65%,,132.29833104,,,38.53,8.54,2.810672,0.94651
3/1/2015 22:00:00,3/1/2015 23:00:00,3/2/2015 3:00:00,3/2/2015,3,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,121.2665142,,128.13317082,94.64%,,156.55416792,,,39.63,7.33,3.333777,0.94641
3/1/2015 23:00:00,3/2/2015 0:00:00,3/2/2015 4:00:00,3/2/2015,4,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,57.50344971,,60.83688516,94.52%,,69.0027885,,,17.76,3.99,3.172542,0.945207
3/2/2015 0:00:00,3/2/2015 1:00:00,3/2/2015 5:00:00,3/2/2015,5,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,34.67870042,,36.58750726,94.78%,,23.71786856,,,13.39,3.49,1.405087,0.947829
3/2/2015 1:00:00,3/2/2015 2:00:00,3/2/2015 6:00:00,3/2/2015,6,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,26.90004229,,28.38236824,94.78%,,19.71419352,,,10.55,2.39,1.523508,0.947773
3/2/2015 2:00:00,3/2/2015 3:00:00,3/2/2015 7:00:00,3/2/2015,7,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,26.85030185,,28.3011012,94.87%,,19.1297643,,,11.91,1.58,1.41807,0.948737
3/2/2015 3:00:00,3/2/2015 4:00:00,3/2/2015 8:00:00,3/2/2015,8,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,29.60624651,,31.27825702,94.65%,,19.74659396,,,10.95,3.41,1.375111,0.946544
3/2/2015 4:00:00,3/2/2015 5:00:00,3/2/2015 9:00:00,3/2/2015,9,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,50.6176467,,55.9072558,90.54%,,37.46517968,,,24.41,2.55,1.389658,0.905386
3/2/2015 5:00:00,3/2/2015 6:00:00,3/2/2015 10:00:00,3/2/2015,10,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,48.59492528,,54.00600272,89.98%,,41.55940224,,,10.36,6.92,2.405058,0.899806
3/2/2015 6:00:00,3/2/2015 7:00:00,3/2/2015 11:00:00,3/2/2015,11,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,166.4182345,,179.98145712,92.46%,,201.19528269,,,72.33,6.96,2.537461,0.924641
3/2/2015 7:00:00,3/2/2015 8:00:00,3/2/2015 12:00:00,3/2/2015,12,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,36.36292965,,38.73696318,93.87%,,63.16300914,,,16.05,0.89,3.728631,0.938714
3/2/2015 8:00:00,3/2/2015 9:00:00,3/2/2015 13:00:00,3/2/2015,13,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,177.7174289,,194.5481812,91.35%,,510.12389064,,,94.04,0.6,5.390151,0.913488
3/2/2015 9:00:00,3/2/2015 10:00:00,3/2/2015 14:00:00,3/2/2015,14,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,77.66539691,,82.5095315,94.13%,,76.4410896,,,29.53,5.35,2.191545,0.94129
3/2/2015 10:00:00,3/2/2015 11:00:00,3/2/2015 15:00:00,3/2/2015,15,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,72.14713735,,76.43798356,94.39%,,113.85200552,,,23.33,3.51,4.241878,0.943865
3/2/2015 11:00:00,3/2/2015 12:00:00,3/2/2015 16:00:00,3/2/2015,16,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,150.8187528,,160.12064124,94.19%,,518.84168708,,,76.49,0.53,6.736454,0.941907
3/2/2015 12:00:00,3/2/2015 13:00:00,3/2/2015 17:00:00,3/2/2015,17,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,54.9806011,,58.03320576,94.74%,,43.37980602,,,12.54,7.68,2.145391,0.947399
3/2/2015 13:00:00,3/2/2015 14:00:00,3/2/2015 18:00:00,3/2/2015,18,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,103.1168535,,108.99806188,94.60%,,119.5817555,,,38.92,5.83,2.672218,0.946043
3/2/2015 14:00:00,3/2/2015 15:00:00,3/2/2015 19:00:00,3/2/2015,19,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,50.9643704,,54.2409582,93.96%,,56.6269053,,,11.16,4.38,3.643945,0.939592
3/2/2015 15:00:00,3/2/2015 16:00:00,3/2/2015 20:00:00,3/2/2015,20,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,158.1136244,,167.04907968,94.65%,,333.8257392,,,71.04,2.76,4.523384,0.94651
3/2/2015 16:00:00,3/2/2015 17:00:00,3/2/2015 21:00:00,3/2/2015,21,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,103.8209924,,115.85716112,89.61%,,107.03979306,,,43.75,6.68,2.122542,0.896112
3/2/2015 17:00:00,3/2/2015 18:00:00,3/2/2015 22:00:00,3/2/2015,22,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,27.45433769,,32.74079788,83.85%,,29.10882198,,,8.96,3.06,2.421699,0.838536
3/2/2015 18:00:00,3/2/2015 19:00:00,3/2/2015 23:00:00,3/2/2015,23,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,142.3614349,,154.63143968,92.06%,,433.36612176,,,74.84,0.43,5.757488,0.92065
3/2/2015 19:00:00,3/2/2015 20:00:00,3/3/2015 0:00:00,3/3/2015,0,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,199.6242474,,210.7323722,94.73%,,467.17446358,,,102.42,0.65,4.532594,0.947288
3/2/2015 20:00:00,3/2/2015 21:00:00,3/3/2015 1:00:00,3/3/2015,1,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,50.2933893,,53.9,93.31%,,41.7383274,,,26.95,0,1.548732,0.933087
3/2/2015 21:00:00,3/2/2015 22:00:00,3/3/2015 2:00:00,3/3/2015,2,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,120.9395012,,143.8500704,84.07%,,167.88107945,,,53.05,6.72,2.808785,0.840733
3/2/2015 22:00:00,3/2/2015 23:00:00,3/3/2015 3:00:00,3/3/2015,3,PJMIIsched:2000,2,2,,,,,,,,2,-1.0000,-27.39,93.07324225,,103.2856066,90.11%,,85.438928,,,25.57,11.23,2.32171,0.901125
3/2/2015 23:00:00,3/3/2015 0:00:00,3/3/2015 4:00:00,3/3/2015,4,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,45.42091293,,49.750064,91.30%,,39.74941792,,,16.88,4.25,1.881184,0.912982
3/3/2015 0:00:00,3/3/2015 1:00:00,3/3/2015 5:00:00,3/3/2015,5,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,88.26014749,,96.72821946,91.25%,,90.13268628,,,23.85,8.91,2.751303,0.912455
3/3/2015 1:00:00,3/3/2015 2:00:00,3/3/2015 6:00:00,3/3/2015,6,PJMIIsched:2000,2,2,,,,,,,,2,-1.0000,-24.06,37.13495578,,41.6518956,89.16%,,35.84942781,,,19.77,0.6,1.759913,0.891555
3/3/2015 2:00:00,3/3/2015 3:00:00,3/3/2015 7:00:00,3/3/2015,7,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,34.85084409,,36.99951704,94.19%,,32.76900279,,,13.27,2.52,2.075301,0.941927
3/3/2015 3:00:00,3/3/2015 4:00:00,3/3/2015 8:00:00,3/3/2015,8,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,37.0828231,,39.32251562,94.30%,,26.4733755,,,11.27,5.23,1.604447,0.943043
3/3/2015 4:00:00,3/3/2015 5:00:00,3/3/2015 9:00:00,3/3/2015,9,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,35.31621814,,38.5145428,91.70%,,32.2906769,,,14.1,2.68,1.924355,0.916958
3/3/2015 5:00:00,3/3/2015 6:00:00,3/3/2015 10:00:00,3/3/2015,10,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,48.75266194,,52.4527864,92.95%,,41.90090205,,,10.01,6.32,2.565885,0.929458
3/3/2015 6:00:00,3/3/2015 7:00:00,3/3/2015 11:00:00,3/3/2015,11,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,172.7169658,,184.6999277,93.51%,,195.43522855,,,88.74,1.67,2.161655,0.935122
3/3/2015 7:00:00,3/3/2015 8:00:00,3/3/2015 12:00:00,3/3/2015,12,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,98.0233823,,129.3230528,75.80%,,217.0774096,,,61.46,0.92,3.47992,0.757973
3/3/2015 8:00:00,3/3/2015 9:00:00,3/3/2015 13:00:00,3/3/2015,13,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,105.7630555,,113.36387666,93.30%,,138.71882788,,,48.65,2.99,2.686267,0.932952
3/3/2015 9:00:00,3/3/2015 10:00:00,3/3/2015 14:00:00,3/3/2015,14,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,80.94426818,,86.24267304,93.86%,,124.69477281,,,39.57,1.16,3.061497,0.938564
3/3/2015 10:00:00,3/3/2015 11:00:00,3/3/2015 15:00:00,3/3/2015,15,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,149.1377124,,162.08541988,92.01%,,340.58905776,,,69.38,2.46,4.740939,0.920118
3/3/2015 11:00:00,3/3/2015 12:00:00,3/3/2015 16:00:00,3/3/2015,16,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,95.8779526,,101.30431842,94.64%,,87.32978262,,,35.61,7.41,2.029981,0.946435
3/3/2015 12:00:00,3/3/2015 13:00:00,3/3/2015 17:00:00,3/3/2015,17,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,165.8185398,,177.23570976,93.56%,,162.73092402,,,63.03,11.76,2.175838,0.935582
3/3/2015 13:00:00,3/3/2015 14:00:00,3/3/2015 18:00:00,3/3/2015,18,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,186.5695063,,196.78542488,94.81%,,392.63543328,,,77.29,4.39,4.806996,0.948086
3/3/2015 14:00:00,3/3/2015 15:00:00,3/3/2015 19:00:00,3/3/2015,19,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,352.7214005,,375.47879472,93.94%,,396.34000704,,,168.54,8.58,2.237692,0.939391
3/3/2015 15:00:00,3/3/2015 16:00:00,3/3/2015 20:00:00,3/3/2015,20,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,68.39101879,,72.57458048,94.24%,,76.4159344,,,27.54,3.56,2.457104,0.942355
3/3/2015 16:00:00,3/3/2015 17:00:00,3/3/2015 21:00:00,3/3/2015,21,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,168.133391,,177.52687026,94.71%,,306.59508828,,,72.65,4.03,3.998371,0.947087
3/3/2015 17:00:00,3/3/2015 18:00:00,3/3/2015 22:00:00,3/3/2015,22,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,170.4647939,,182.4345041,93.44%,,303.45250726,,,74.47,4.35,3.849943,0.934389
3/3/2015 18:00:00,3/3/2015 19:00:00,3/3/2015 23:00:00,3/3/2015,23,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,200.9539062,,215.2054572,93.38%,,425.8293102,,,96.28,2.63,4.30522,0.933777
3/3/2015 19:00:00,3/3/2015 20:00:00,3/4/2015 0:00:00,3/4/2015,0,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,99.91246351,,105.33389368,94.85%,,221.17830696,,,39.43,2.51,5.273684,0.948531
3/3/2015 20:00:00,3/3/2015 21:00:00,3/4/2015 1:00:00,3/4/2015,1,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,206.8833154,,221.59572,93.36%,,1894.0089028,,,89.98,1,20.81786,0.933607
3/3/2015 21:00:00,3/3/2015 22:00:00,3/4/2015 2:00:00,3/4/2015,2,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,93.77906225,,101.95382162,91.98%,,237.36098239,,,30.66,2.87,7.079063,0.919819
3/3/2015 22:00:00,3/3/2015 23:00:00,3/4/2015 3:00:00,3/4/2015,3,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,104.1736121,,110.27151672,94.47%,,84.91195236,,,27,13.38,2.102822,0.944701
3/3/2015 23:00:00,3/4/2015 0:00:00,3/4/2015 4:00:00,3/4/2015,4,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,60.07052701,,64.296202,93.43%,,41.5878849,,,10.46,11.4,1.902465,0.934278
3/4/2015 0:00:00,3/4/2015 1:00:00,3/4/2015 5:00:00,3/4/2015,5,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,38.5584727,,44.9622688,85.76%,,81.4972353,,,15.59,1.44,4.78551,0.857574
3/4/2015 1:00:00,3/4/2015 2:00:00,3/4/2015 6:00:00,3/4/2015,6,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,30.77937193,,32.74052966,94.01%,,28.86523612,,,10.47,2.69,2.193407,0.9401
3/4/2015 2:00:00,3/4/2015 3:00:00,3/4/2015 7:00:00,3/4/2015,7,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,26.84777303,,28.31810572,94.81%,,18.89617586,,,9,3.38,1.526347,0.948078
3/4/2015 3:00:00,3/4/2015 4:00:00,3/4/2015 8:00:00,3/4/2015,8,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,28.44261176,,30.11259612,94.45%,,22.4914816,,,9.82,2.98,1.757147,0.944542
3/4/2015 4:00:00,3/4/2015 5:00:00,3/4/2015 9:00:00,3/4/2015,9,PJMIIsched:2000,2,2,,,,,,,,2,-1.0000,-26.48,25.53774754,,26.88447136,94.99%,,21.04012372,,,8.42,2.64,1.902362,0.949907
3/4/2015 5:00:00,3/4/2015 6:00:00,3/4/2015 10:00:00,3/4/2015,10,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,44.27430628,,47.21575328,93.77%,,34.61698896,,,11.36,6.22,1.969112,0.937702
3/4/2015 6:00:00,3/4/2015 7:00:00,3/4/2015 11:00:00,3/4/2015,11,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,52.61779079,,55.69935776,94.47%,,44.72217616,,,25.16,1.61,1.670608,0.944675
3/4/2015 7:00:00,3/4/2015 8:00:00,3/4/2015 12:00:00,3/4/2015,12,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,118.1891544,,126.91725392,93.12%,,124.7966283,,,56.98,3.12,2.076483,0.93123
3/4/2015 8:00:00,3/4/2015 9:00:00,3/4/2015 13:00:00,3/4/2015,13,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,112.8925784,,121.95519056,92.57%,,86.18079988,,,43.4,11.12,1.580719,0.925689
3/4/2015 9:00:00,3/4/2015 10:00:00,3/4/2015 14:00:00,3/4/2015,14,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,181.002853,,191.13471304,94.70%,,156.30059632,,,88.85,3.99,1.683548,0.946991
3/4/2015 10:00:00,3/4/2015 11:00:00,3/4/2015 15:00:00,3/4/2015,15,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,54.99607359,,58.31402498,94.31%,,41.05574352,,,13.63,8.29,1.872981,0.943102
3/4/2015 11:00:00,3/4/2015 12:00:00,3/4/2015 16:00:00,3/4/2015,16,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,73.14665144,,77.14996302,94.81%,,66.08390136,,,23.55,6.93,2.168107,0.94811
3/4/2015 12:00:00,3/4/2015 13:00:00,3/4/2015 17:00:00,3/4/2015,17,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,59.1208545,,62.80392806,94.14%,,44.87592442,,,11.21,9.17,2.201959,0.941356
3/4/2015 13:00:00,3/4/2015 14:00:00,3/4/2015 18:00:00,3/4/2015,18,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,88.96324061,,94.71459496,93.93%,,79.4517221,,,25.66,9.64,2.250757,0.939277
3/4/2015 14:00:00,3/4/2015 15:00:00,3/4/2015 19:00:00,3/4/2015,19,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,76.80342188,,81.08897416,94.72%,,67.49257299,,,17.41,9.08,2.547851,0.94715
3/4/2015 15:00:00,3/4/2015 16:00:00,3/4/2015 20:00:00,3/4/2015,20,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,178.7370112,,190.46833698,93.84%,,316.17601685,,,91.16,1.19,3.423671,0.938408
3/4/2015 16:00:00,3/4/2015 17:00:00,3/4/2015 21:00:00,3/4/2015,21,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,235.050973,,249.0973219,94.36%,,343.5561454,,,105.65,6.15,3.072953,0.943611
3/4/2015 17:00:00,3/4/2015 18:00:00,3/4/2015 22:00:00,3/4/2015,22,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,73.71951209,,77.9772245,94.54%,,120.46169772,,,28.33,2.75,3.875859,0.945398
3/4/2015 18:00:00,3/4/2015 19:00:00,3/4/2015 23:00:00,3/4/2015,23,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,302.8275813,,320.09680384,94.61%,,597.14271705,,,152.63,1.92,3.863751,0.94605
3/4/2015 19:00:00,3/4/2015 20:00:00,3/5/2015 0:00:00,3/5/2015,0,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,102.2602604,,108.35306144,94.38%,,182.81776368,,,51.88,0.66,3.479592,0.943769
3/4/2015 20:00:00,3/4/2015 21:00:00,3/5/2015 1:00:00,3/5/2015,1,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,36.53059182,,38.58,94.69%,,49.82315721,,,19.29,0,2.582849,0.946879
3/4/2015 21:00:00,3/4/2015 22:00:00,3/5/2015 2:00:00,3/5/2015,2,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,55.73384141,,59.361797,93.89%,,145.65599125,,,26.33,0.62,5.404675,0.938884
3/4/2015 22:00:00,3/4/2015 23:00:00,3/5/2015 3:00:00,3/5/2015,3,PJMIIsched:2000,2,2,,,,,,,,2,0.0000,0,90.00724347,,95.20818076,94.54%,,85.20818999,,,28.71,8.18,2.309791,0.945373
